"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26"
"10",0.0957416223050896,0.0959935736515991,0.0866736614072487,0.0310524545322175,0.0314576073473668,0.0269426509922692,0.040320318528434,0.0333980407094508,0.0303004201587655,0.0192443507956063,0,0,0.0426755390413633,0.0417080743517262,0.0369346441398325,0.109015208288946,0.0935070527095161,0.104512900920156,0.140277452499966,0.140277452499966,0.140277452499966,0.0454222005542742,0.055210742011865,0.047065576752522,0.0507257627829588,0.0318572358426785,0.0334703964444266
"11",0.0957416223050896,0.0959935736515991,0.0866736614072487,0.0310524545322175,0.0314576073473668,0.0269426509922692,0.040320318528434,0.0333980407094508,0.0303004201587655,0.0192443507956063,0,0,0.0426755390413633,0.0417080743517262,0.0369346441398325,0.109015208288946,0.0935070527095161,0.104512900920156,0.140277452499966,0.140277452499966,0.140277452499966,0.0454222005542742,0.055210742011865,0.047065576752522,0.0507257627829588,0.0318572358426785,0.0334703964444266
"12",0.09486091866265,0.0945237133044543,0.0850599882829661,0.0395086794091977,0.039755446269953,0.032066100832902,0.0445834177590264,0.0432693597038018,0.0424679961024157,0.0404298593010604,0.0426755390413633,0.0426755390413633,0,0.0181730102034724,0.0205993872009243,0.105208120896206,0.0937208777509011,0.102043166897479,0.135235515654163,0.135235515654163,0.135235515654163,0.0404043579701363,0.0505739880911114,0.0439109452914548,0.0370462015365984,0.0301916846489547,0.0269254120213516
"13",0.0913413286815997,0.0910745538893871,0.082711127641947,0.038188365433138,0.03583787295115,0.032942162369419,0.0453662545790434,0.0363163957496895,0.0352331704729759,0.0433235998035384,0.0417080743517262,0.0417080743517262,0.0181730102034724,0,0.0180215487697406,0.11169550656505,0.100753002452948,0.108498441481119,0.128903341864985,0.128903341864985,0.128903341864985,0.0385777313933621,0.0467196816608435,0.0391579185781964,0.0469990708058828,0.0265291847800575,0.0255758631419698
"14",0.0954508478545971,0.0942372662229393,0.0852625746871348,0.030153220287647,0.0308511558039058,0.0253881414730224,0.0447781137258264,0.0360582886461993,0.0339669737104217,0.0399294502546846,0.0369346441398325,0.0369346441398325,0.0205993872009243,0.0180215487697406,0,0.109502694751096,0.0956895401573076,0.105119660486148,0.135687881755357,0.135687881755357,0.135687881755357,0.0384617837140726,0.0494094533743847,0.0426008615692148,0.0450094701017232,0.0307643945212562,0.02860133193598
"15",0.102819555130086,0.102824314449866,0.09571492386509,0.11284155506974,0.118879817706344,0.109605935853994,0.12125066401594,0.119492549107701,0.115931906171342,0.101665651287634,0.109015208288946,0.109015208288946,0.105208120896206,0.11169550656505,0.109502694751096,0,0.0537952066604806,0.0200778382548497,0.149717079649441,0.149717079649441,0.149717079649441,0.0958437032680957,0.0958434943313948,0.0974510982717076,0.0877404159772608,0.09985987310037,0.0994911873827349
"16",0.115815740219069,0.118115417370105,0.106506008308509,0.099382909230862,0.106220921578497,0.0954228651174636,0.113821033654309,0.110458660205502,0.107307428521453,0.090368658198527,0.0935070527095161,0.0935070527095161,0.0937208777509011,0.100753002452948,0.0956895401573076,0.0537952066604806,0,0.0450049846515495,0.167071887282515,0.167071887282515,0.167071887282515,0.0918213872180455,0.0968978585519766,0.0961028422745662,0.0847385784598541,0.0925588300433204,0.0905013678720359
"17",0.10766557226031,0.107116789040772,0.0997532378557014,0.108068091379688,0.114008042659639,0.105031143612449,0.118678876510381,0.116687052329155,0.113244636476973,0.0982389237306818,0.104512900920156,0.104512900920156,0.102043166897479,0.108498441481119,0.105119660486148,0.0200778382548497,0.0450049846515495,0,0.154066092198334,0.154066092198334,0.154066092198334,0.0939764615455767,0.0951550679620959,0.096163091182715,0.0871122050302397,0.0981245340338888,0.0967845432231645
"18",0.064824519333531,0.0686175888268634,0.0775578532484636,0.146333886205952,0.14412651262344,0.14559203491874,0.149259269807531,0.125150726731379,0.124881607482294,0.139306295227458,0.140277452499966,0.140277452499966,0.135235515654163,0.128903341864985,0.135687881755357,0.149717079649441,0.167071887282515,0.154066092198334,0,0,0,0.109924997448133,0.0928178406679093,0.0974494916929141,0.145998388165308,0.121463419179758,0.126457691153441
"19",0.064824519333531,0.0686175888268634,0.0775578532484636,0.146333886205952,0.14412651262344,0.14559203491874,0.149259269807531,0.125150726731379,0.124881607482294,0.139306295227458,0.140277452499966,0.140277452499966,0.135235515654163,0.128903341864985,0.135687881755357,0.149717079649441,0.167071887282515,0.154066092198334,0,0,0,0.109924997448133,0.0928178406679093,0.0974494916929141,0.145998388165308,0.121463419179758,0.126457691153441
"20",0.064824519333531,0.0686175888268634,0.0775578532484636,0.146333886205952,0.14412651262344,0.14559203491874,0.149259269807531,0.125150726731379,0.124881607482294,0.139306295227458,0.140277452499966,0.140277452499966,0.135235515654163,0.128903341864985,0.135687881755357,0.149717079649441,0.167071887282515,0.154066092198334,0,0,0,0.109924997448133,0.0928178406679093,0.0974494916929141,0.145998388165308,0.121463419179758,0.126457691153441
"21",0.0637132174149412,0.0600141610141211,0.0516527787216638,0.04544332790307,0.0506621262118225,0.0411109365864403,0.0552273894486692,0.0358847394834739,0.0370618502242984,0.0469388904435407,0.0454222005542742,0.0454222005542742,0.0404043579701363,0.0385777313933621,0.0384617837140726,0.0958437032680957,0.0918213872180455,0.0939764615455767,0.109924997448133,0.109924997448133,0.109924997448133,0,0.0183691830290409,0.0222614736368496,0.0518428264632495,0.0292487257947944,0.0288705314063835
"22",0.0497670620115227,0.047971450813725,0.0407335867209789,0.0589010409347766,0.0609361694530947,0.0560191105631409,0.0676777761727248,0.0447905128375361,0.0445020902853135,0.0554403114526614,0.055210742011865,0.055210742011865,0.0505739880911114,0.0467196816608435,0.0494094533743847,0.0958434943313948,0.0968978585519766,0.0951550679620959,0.0928178406679093,0.0928178406679093,0.0928178406679093,0.0183691830290409,0,0.013252616640005,0.0625260659939244,0.0371486481437644,0.0395583600102202
"23",0.0570720139175834,0.0578140919911668,0.0501334855879641,0.0536863467406751,0.0533111462658501,0.0508595751964113,0.0623930974273312,0.0399218122162705,0.0378643860436712,0.0468228035336563,0.047065576752522,0.047065576752522,0.0439109452914548,0.0391579185781964,0.0426008615692148,0.0974510982717076,0.0961028422745662,0.096163091182715,0.0974494916929141,0.0974494916929141,0.0974494916929141,0.0222614736368496,0.013252616640005,0,0.0581956890060146,0.0301603959536043,0.0341269985795609
"24",0.0995077916492204,0.0974274922810458,0.0899787364025893,0.0473452645242984,0.0507459326799378,0.0410875318071607,0.0494751462641921,0.0605450952642523,0.0580117608557803,0.0416631206630106,0.0507257627829588,0.0507257627829588,0.0370462015365984,0.0469990708058828,0.0450094701017232,0.0877404159772608,0.0847385784598541,0.0871122050302397,0.145998388165308,0.145998388165308,0.145998388165308,0.0518428264632495,0.0625260659939244,0.0581956890060146,0,0.0400625204382795,0.036642873449735
"25",0.0786874032175045,0.0786340247531711,0.0703667860666996,0.0395566927936171,0.0396521864987086,0.0330270298909986,0.043930754678955,0.0341570481093438,0.0328296510056304,0.0327788675827771,0.0318572358426785,0.0318572358426785,0.0301916846489547,0.0265291847800575,0.0307643945212562,0.09985987310037,0.0925588300433204,0.0981245340338888,0.121463419179758,0.121463419179758,0.121463419179758,0.0292487257947944,0.0371486481437644,0.0301603959536043,0.0400625204382795,0,0.0130356245998317
"26",0.0837820706285243,0.0821363891665581,0.0744016634390705,0.0356820135868384,0.0367926689730484,0.0286271831474261,0.0436136985394192,0.0370496347479506,0.0365949274063607,0.034584331906508,0.0334703964444266,0.0334703964444266,0.0269254120213516,0.0255758631419698,0.02860133193598,0.0994911873827349,0.0905013678720359,0.0967845432231645,0.126457691153441,0.126457691153441,0.126457691153441,0.0288705314063835,0.0395583600102202,0.0341269985795609,0.036642873449735,0.0130356245998317,0
